"table_schema","table_name","column_name","ordinal_position","data_type","numeric_precision","numeric_scale","character_maximum_length","is_nullable","is_pk","is_fk","fk_table_name","fk_column_name","schema","table_name-2","column_name-2","comment","object_type"
"public","tbl_sample_group_dimensions","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_group_dimensions","dimension_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_dimensions","dimension_id","public","tbl_sample_group_dimensions","dimension_id","Specifies the specific dimension being measured  (e.g., length, width, height)..","column"
"public","tbl_sample_group_dimensions","dimension_value",4,"numeric",20,5,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_sample_group_dimensions","dimension_value","The quantified value of the measured dimension.","column"
"public","tbl_sample_group_dimensions","sample_group_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_sample_groups","sample_group_id","public","tbl_sample_group_dimensions","sample_group_id","Identifies the specific sample group.","column"
"public","tbl_sample_group_dimensions","qualifier_id",6,"integer",32,0,NULL,"YES","NO","YES","tbl_value_qualifiers","qualifier_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_group_images","sample_group_image_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_group_images","sample_group_image_id","Primary key (automatically incremented).","column"
"public","tbl_sample_group_images","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_group_images","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sample_group_images","description","A brief description of the image content.","column"
"public","tbl_sample_group_images","image_location",4,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_sample_group_images","image_location","The storage path or URL where the image is located.","column"
"public","tbl_sample_group_images","image_name",5,"character varying",NULL,NULL,80,"YES","NO","NO",NULL,NULL,"public","tbl_sample_group_images","image_name","The file name or title of the image.","column"
"public","tbl_sample_group_images","image_type_id",6,"integer",32,0,NULL,"NO","NO","YES","tbl_image_types","image_type_id","public","tbl_sample_group_images","image_type_id","Specifies the image type, indicating the category or format of the image.","column"
"public","tbl_sample_group_images","sample_group_id",7,"integer",32,0,NULL,"NO","NO","YES","tbl_sample_groups","sample_group_id","public","tbl_sample_group_images","sample_group_id","Identifies the specific sample group.","column"
"public","tbl_sample_group_notes","sample_group_note_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_group_notes","sample_group_note_id","Primary key (automatically incremented).","column"
"public","tbl_sample_group_notes","sample_group_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_sample_groups","sample_group_id","public","tbl_sample_group_notes","sample_group_id","Identifies the specific sample group.","column"
"public","tbl_sample_group_notes","note",3,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sample_group_notes","note","Textual note providing additional information about the sample group.","column"
"public","tbl_sample_group_notes","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_group_references","sample_group_reference_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_group_references","sample_group_reference_id","Primary key (automatically incremented).","column"
"public","tbl_sample_group_references","biblio_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_sample_group_references","biblio_id","Specifies the publication that describes or mentions the sample group.","column"
"public","tbl_sample_group_references","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_group_references","sample_group_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_sample_groups","sample_group_id","public","tbl_sample_group_references","sample_group_id","Identifies the specific sample group.","column"
"public","tbl_sample_group_sampling_contexts","sampling_context_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_group_sampling_contexts","sampling_context_id","Primary key (automatically incremented).","column"
"public","tbl_sample_group_sampling_contexts","sampling_context",2,"character varying",NULL,NULL,80,"NO","NO","NO",NULL,NULL,"public","tbl_sample_group_sampling_contexts","sampling_context","Concise and descriptive name for the sampling context, e.g., stratigraphic sequence or archaeological excavation.","column"
"public","tbl_sample_group_sampling_contexts","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sample_group_sampling_contexts","description","Detailed explanation of the sampling context term.","column"
"public","tbl_sample_group_sampling_contexts","sort_order",4,"smallint",16,0,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_sample_group_sampling_contexts","sort_order","Defines the order for grouping similar or related contexts, facilitating the organization of modern and paleo investigations.","column"
"public","tbl_sample_group_sampling_contexts","date_updated",5,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_groups","sample_group_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_groups","sample_group_id","Primary key (automatically incremented).","column"
"public","tbl_sample_groups","site_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_sites","site_id","public","tbl_sample_groups","site_id","Specifies the site where the samples were collected, linking to additional site-specific information.","column"
"public","tbl_sample_groups","sampling_context_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_sample_group_sampling_contexts","sampling_context_id","public","tbl_sample_groups","sampling_context_id","Specifies the sampling context, providing contextual details about the sampling environment.","column"
"public","tbl_sample_groups","method_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_methods","method_id","public","tbl_sample_groups","method_id","Specifies the method of sample retrieval, such as 'Russian auger core' or 'pitfall traps'. Distinct from sampling context, this specifies the method used rather than the investigation type.","column"
"public","tbl_sample_groups","sample_group_name",5,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_sample_groups","sample_group_name","A unique identifier name for the sample group. For ceramics, this should be the vessel number.","column"
"public","tbl_sample_groups","sample_group_description",6,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sample_groups","sample_group_description","Detailed description of the sample group, providing context and additional information.","column"
"public","tbl_sample_groups","date_updated",7,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_groups","sample_group_uuid",8,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_horizons","sample_horizon_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_horizons","sample_horizon_id","Primary key (automatically incremented).","column"
"public","tbl_sample_horizons","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_horizons","horizon_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_horizons","horizon_id","public","tbl_sample_horizons","horizon_id","Specifies the horizon details.","column"
"public","tbl_sample_horizons","physical_sample_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_physical_samples","physical_sample_id","public","tbl_sample_horizons","physical_sample_id","Identifies the specific physical sample.","column"
"public","tbl_sample_images","sample_image_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_images","sample_image_id","Primary key (automatically incremented).","column"
"public","tbl_sample_images","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_images","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sample_images","description","A brief description of the image content.","column"
"public","tbl_sample_images","image_location",4,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_sample_images","image_location","The file path or URL where the image is stored.","column"
"public","tbl_sample_images","image_name",5,"character varying",NULL,NULL,80,"YES","NO","NO",NULL,NULL,"public","tbl_sample_images","image_name","The name of the image file.","column"
"public","tbl_sample_images","image_type_id",6,"integer",32,0,NULL,"NO","NO","YES","tbl_image_types","image_type_id","public","tbl_sample_images","image_type_id","Specifies the type of image (e.g., site photograph, lab image).","column"
"public","tbl_sample_images","physical_sample_id",7,"integer",32,0,NULL,"NO","NO","YES","tbl_physical_samples","physical_sample_id","public","tbl_sample_images","physical_sample_id","Identifies the specific physical sample.","column"
"public","tbl_sample_location_type_sampling_contexts","sample_location_type_sampling_context_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_location_type_sampling_contexts","sample_location_type_sampling_context_id","Primary key (automatically incremented).","column"
"public","tbl_sample_location_type_sampling_contexts","sampling_context_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_sample_group_sampling_contexts","sampling_context_id","public","tbl_sample_location_type_sampling_contexts","sampling_context_id","Specifies the sampling context, providing contextual details about the sampling environment.","column"
"public","tbl_sample_location_type_sampling_contexts","sample_location_type_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_sample_location_types","sample_location_type_id","public","tbl_sample_location_type_sampling_contexts","sample_location_type_id","Specifies the unique identifier for a sample location type.","column"
"public","tbl_sample_location_type_sampling_contexts","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_location_types","sample_location_type_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_location_types","sample_location_type_id","Primary key (automatically incremented).","column"
"public","tbl_sample_location_types","location_type",2,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_sample_location_types","location_type","The name or identifier of the sample location type.","column"
"public","tbl_sample_location_types","location_type_description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sample_location_types","location_type_description","A detailed description of the sample location type.","column"
"public","tbl_sample_location_types","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_locations","sample_location_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_locations","sample_location_id","Primary key (automatically incremented).","column"
"public","tbl_sample_locations","sample_location_type_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_sample_location_types","sample_location_type_id","public","tbl_sample_locations","sample_location_type_id","Specifies the type of the sample location.","column"
"public","tbl_sample_locations","physical_sample_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_physical_samples","physical_sample_id","public","tbl_sample_locations","physical_sample_id","Identifies the specific physical sample.","column"
"public","tbl_sample_locations","location",4,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_sample_locations","location","The specific location description of the sample.","column"
"public","tbl_sample_locations","date_updated",5,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sample_notes","sample_note_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sample_notes","sample_note_id","Primary key (automatically incremented).","column"
"public","tbl_sample_notes","physical_sample_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_physical_samples","physical_sample_id","public","tbl_sample_notes","physical_sample_id","Identifies the specific physical sample.","column"
"public","tbl_sample_notes","note_type",3,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sample_notes","note_type","The origin or category of the note, such as 'field note' or 'lab note'.","column"
"public","tbl_sample_notes","note",4,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_sample_notes","note","The content of the note.","column"
